text,sentiment,set
"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",negative,train
"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",positive,train
"In China , Finnish Kone that provides elevators , escalators , and solutions for modernisation and maintenance will build 342 escalators that will be installed in a high-speed railway section between Beijing and Shanghai in a 1.5 years ' time .",positive,train
"Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 .",positive,train
Top U.S. CEOs say companies should put social responsibility above profit,negative,train
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,train
"Macy's posts nearly $4 billion in losses, doesn't expect another shutdown",negative,train
The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,positive,train
With the new production plant the company would increase its capacity to meet the expected increase in demand and would improve the use of raw materials and therefore increase the production profitability .,positive,train
"Stora Enso R shares rose 1.20 pct to 11.84 eur , UPM-Kymmene was also dragged higher , rising 1.68 pct to 17.56 eur and M-Real B added 2.38 pct to 4.30 eur .",positive,train
Talentum 's net sales in September were smaller than expected .,negative,train
"` Ruukki has experience of logistics construction , competence in project management and also has the best references in terms of steel frame production and installation , ' says Onodi Stefan , General Manager of Arxikon Construction Company SRL , which is Ruukki 's customer .",positive,train
"Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services .",positive,train
"We also strengthen our existing partnership with Cybercom '' , says Teleste CTO Esko Myllyla .",positive,train
"To our members and partners , the use of IT will mostly be apparent in the increased efficiency of the results service , '' observes Perttu Puro from Tradeka .",positive,train
Analysts' view: Market jitters over second COVID-19 wave are an overdue pullback,negative,train
Finnish messaging solutions developer Tecnomen Corporation ( OMX Helsinki : TEM1V ) said on Thursday ( 11 December ) that it has received an expansion order for its Convergent Charging solution in Latin America .,positive,train
"Ships, trains, caves: Oil traders chase storage space in world awash with fuel",positive,train
"Xerox and Stora Enso have teamed up to tailor the iGen3 to the short-run , on-demand packaging market .",positive,train
"However , the company saw its net profit for the third quarter down to EUR1 .4 m from EUR1 .5 m for the corresponding period of 2009 .",negative,train
Viking Line head Jan Kaarstroem told TT that his company 's ferries were well equipped to handle ice and that all the passengers were safe .,positive,train
This acquisition supports our strategy of being close to our customers all around the world offering both equipment and related services .,positive,train
"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",negative,train
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,positive,train
"The company estimates that the trend in demand for sports equipment will be steady in 2006 , '' Amer 's report said .",positive,train
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive,train
"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .",positive,train
"We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",positive,train
"Iggesunds Bruk in Sweden is one of the most advanced , fully integrated pulp and paperboard mills in the world .",positive,train
"SOUTHFIELD , Mich. -- Central Corporate Credit Union will again distribute patronage dividends to members by waiving all service fees incurred during the months of July and November 2008 , to the tune of an estimated $ 1 million .",positive,train
"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",negative,train
"`` The Intel Atom processor has had tremendous success in the marketplace since its launch over 2 years ago , '' said Pankaj Kedia , director of global ecosystem programs for Intel Corp. 's Ultra Mobility Group .",positive,train
"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",positive,train
"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .",negative,train
"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",negative,train
One of my colleagues summed up the E7 quite aptly when he remarked : `` Fantastic hardware .,positive,train
The maritime administration said the ships had ignored warnings about the icy conditions .,negative,train
Changing of guard at top German court signals de-escalation for ECB,negative,train
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",negative,train
"Result before taxes decreased to nearly EUR 14.5 mn , compared to nearly EUR 20mn in the previous accounting period .",negative,train
"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .",positive,train
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative,train
"Lithuanian beer makers sold 256.88 million liters of beer in 2005 , a rise of 4.5 per cent from the year-earlier figure of 245.92 million liters .",positive,train
"However , the broker gave an `` outperform '' recommendation on the stock .",positive,train
Russia must press on with Nord Stream 2 gas line to Europe: Russian senator,negative,train
China's GDP growth grinds to near 30-year low as tariffs hit production,negative,train
The Finnish group anticipates a sales gain of EUR42m after tax and expenses .,positive,train
"Swiss probe incident involving ex-Credit Suisse banker Khan, private detectives",negative,train
"Finland 's national carrier Finnair PLC carried a record 8.5 million passengers in 2005 , an increase of 4.5 percent on the previous year , the airline reported Tuesday .",positive,train
The talks are aimed at restructuring operations and cutting costs .,positive,train
"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",negative,train
"The GeoSolutions technology will leverage Benefon 's GPS solutions by providing Location Based Search Technology , a Communities Platform , location relevant multimedia content and a new and powerful commercial model .",positive,train
Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .,positive,train
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .",negative,train
"The steelmaker said that the drop in profit was explained by the continuing economic uncertainty , mixed with the current drought in bank lending , resulting in a decline in demand for its products as customers find it increasingly difficult to fund operations .",negative,train
Validating our fgVoIP client through Symbian Signed represents a significant step forward in accomplishing this goal .,positive,train
A new Kveyt light variety of Suomalainen Pekoni marketed under the Atria brand name is now available to consumers in Finland .,positive,train
"Operating profit for the nine-month period decreased from EUR19 .9 m while net sales increased from EUR155 .7 m , as compared to the corresponding period in 2007 .",negative,train
"Dirk Jones , head of Financial Institutions Client Sales Management , GTS , Citigroup , Inc , said , ` Citi is extremely pleased to be providing global custody services to Pohjola Group Bank .",positive,train
One of Uponor 's promising future products is a hydronic cooling system .,positive,train
Sales increased due to growing market rates and increased operations .,positive,train
"Earnings per share EPS are seen at EUR 0.56 , up from EUR 0.38 .",positive,train
"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative,train
Airbus has 100 firm orders for the A350 and 89 nonbinding commitments .,positive,train
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,positive,train
"The equipment will expand container handling capacity at Namibia 's main port of Walvis Bay , on the west coast .",positive,train
The Federal Secretary for Transport and Communication of Mexico has awarded Poyry and its Mexican partner Sintra a consulting contract in connection with the Buenavista-Cuautitlan suburban railway .,positive,train
Finnish Bank of +_land +_landsbanken has issued a profit warning .,negative,train
The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,positive,train
"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",positive,train
The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,negative,train
CERAWeek energy conference in Houston scrapped over coronavirus worries,negative,train
"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",negative,train
Sponda Plc Stock Exchange Release 5 December 2006 at 15.45 EUR 1.5 BILLION SYNDICATED CREDIT FACILITY FOR SPONDA Sponda has signed an agreement for a one-year syndicated credit facility for a total of EUR 1.5 billion .,positive,train
"The stock is trading above both its MAPs and the 50-day MAP of SEK72 .983 is higher than the 200-day MAP of SEK70 .283 , a bullish indicator .",positive,train
The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .,positive,train
Finnish forest machinery manufacturer Ponsse has agreed with Volvo on the start of cooperation in Latin America .,positive,train
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",positive,train
55 workers in +_m+_l will be affected by the close-down .,negative,train
Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,positive,train
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,negative,train
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",negative,train
"`` Our extensive co-operation will also bolster SysOpen Digia 's position in the domestic operator market , '' Kallioranta adds .",positive,train
"Outokumpu of Finland , stainless steel manufacturer , plans to enter into a supply agreement with the Indian Railways .",positive,train
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,train
"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",negative,train
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,train
"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .",positive,train
`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',positive,train
The insurer anticipates its share in Nordea 's net profit to be significant .,positive,train
"( Filippova ) A trilateral agreement on investment in the construction of a technology park in St Petersburg was to have been signed in the course of the forum , Days of the Russian Economy , that opened in Helsinki today .",positive,train
The pretax profit of the group 's life insurance business increased to EUR36m from EUR27m .,positive,train
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,positive,train
"Finnish-owned contract manufacturer of electronics Elcoteq Hungary Kft has announced plans to recruit more than 650 new staffers to fulfill new orders in P+_cs , where the company has two plants .",positive,train
TeliaSonera TLSN said the offer is in line with its strategy to increase its ownership in core business holdings and would strengthen Eesti Telekom 's offering to its customers .,positive,train
Nordstrom joins Macy's in suspending dividend amid coronavirus,negative,train
`` Our customer has been satisfied with Basware Invoice Automation solution and extends the implementation to new geographies .,positive,train
"Encana to move to U.S., change name amid pipeline crunch in Canada",negative,train
"According to a report by Neomarkka , Kuitu Finland 's customers are interested in buying the company 's products when it restarts production .",positive,train
As a result some 20 persons will no longer be needed .,negative,train
"The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .",positive,train
The acquisition of Kaupthing Sverige will bring a significant positive non-recurring addition to the group 's performance .,positive,train
Last year SysOpen Digia invested in IBM product know-how in the building of portal and trading place systems and successfully implemented customer solutions supported by it .,positive,train
"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today .",positive,train
Lean System supports change management and component purchasing extremely well .,positive,train
"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .",positive,train
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,train
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .",positive,train
Factbox: OPEC+ talks face challenges over baseline for cuts and U.S. role,negative,train
Oil prices rise over 4% on positive economic data from China,positive,train
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",positive,train
"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .",positive,train
Reported operating margin was a negative 5.9 % .,negative,train
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,train
Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,negative,train
Saudi Arabia flags plan to enrich uranium as U.S. seeks nuclear pact,negative,train
China drives global oil demand recovery out of coronavirus collapse,positive,train
`` Residentialconstruction in particular has picked up in several markets .,positive,train
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57",positive,train
EBIT margin was up from 1.4 % to 5.1 % .,positive,train
Nestle's premium baby formula saw strong demand in China despite falling birth rates: CFO,positive,train
"Operating profit for the 12-month period decreased from EUR5 .4 m while net sales increased from EUR62 .0 m , as compared to the financial year 2004 .",negative,train
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,train
This transaction will also rationalize our pulp and paper industry related solutions .,positive,train
Sales of mid-strength beer decreased by 40 % .,negative,train
The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,negative,train
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,positive,train
The total need for staff cuts corresponds to about 300 man-years .,negative,train
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",negative,train
Indonesia readying measures to stabilize financial markets - finance minister,positive,train
"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .",positive,train
"The core of Solidium 's investment strategy is proper , value enhancing asset management of the current holdings .",positive,train
"As a result of the negotiations , the company will terminate total 5 employment contracts .",negative,train
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,train
Exclusive: U.S. states plan Google antitrust meeting next month in Colorado - sources,negative,train
Bayer to reduce size of management board to five,positive,train
Boeing to offer voluntary layoffs to employees to tide over coronavirus fallout,negative,train
"Exclusive: PSA, Dongfeng to drop two China auto plants, halve workforce - document",negative,train
The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level .,positive,train
The energy-efficient data center will be built by combining an effective energy solution with state-of-the-art technology .,positive,train
KKR buyout at Axel Springer clears minimum acceptance threshold,positive,train
"Trump, asked if could delay China tariffs, says: 'Anything is possible'",positive,train
"There are companies , which are ready to invest their own funds in this deal such as Rostelecom RTS : RTKM .",positive,train
According to Deputy MD Pekka Silvennoinen the aim is double turnover over the next three years .,positive,train
"- Demand for fireplace products was lower than expected , especially in Germany .",negative,train
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",negative,train
Amazon and other large ecosystems at risk of rapid collapse: study,negative,train
"M-real Corporation Press release on 3 November at 10:35 am M-real Corporation was the second best company in the materials sector including e.g. forest industry companies in the Carbon Disclosure Leadership Index CDLI , Nordic Report 2009 .",positive,train
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,train
"HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .",positive,train
"Fed keeps rates on hold, points to 'favorable' economic outlook next year",positive,train
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,train
Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .,negative,train
In addition the production personnel of the Sport Division have been given a temporary lay-off warning .,negative,train
"`` Adjustment to the fall in price level , in contrast , has been less effective .",negative,train
The total number of filling stations has been on the decrease recently .,negative,train
"Ramirent 's net sales in the second quarterended June 30 were EURO 128.7 million about U.S. $ 163 million , a 3.3-percent increase compared with EURO 124.6 million for thesecond quarter last year .",positive,train
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,negative,train
Wall Street faces danger signs after best quarter since '98,negative,train
Olympics: Games must connect with gamers to keep Olympics relevant - Bach,positive,train
"Vaisala Oyj Press Release September 30 , 2010 Vaisala has signed a contract to sell its oxygen measurement technology and business to SICK Maihak GmbH .",positive,train
Sanofi investigated over epilepsy drug linked to birth defects,negative,train
Fed includes 'heightened stress' in leveraged loans in 2020 bank stress tests,negative,train
Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,positive,train
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .",negative,train
Carlos Ghosn says family played no role in escape from Japan: statement,negative,train
"KAUKO-TELKO LTD PRESS RELEASE 19.06.2007 AT 14.00 1 ( 1 ) Telko Group ( Kauko-Telko ) is expanding its strategic partnership with BP Industrial Lubricants & Services ( BP ILS ) by acquiring total ownership of BP 's Swedish retail company , Molub-Alloy AB .",positive,train
Peloton gets lockdown boost as home workouts drive exercise bike sales,positive,train
L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,negative,train
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .",negative,train
This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .,positive,train
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",positive,train
It is in line with its plans to focus on selected growth segments and streamline corporate structure .,positive,train
"Uponor made an operating profit of EUR 151.0 mn , up from EUR 143.7 mn , which made 2007 a record year .",positive,train
Shareholders of Rakvere Lihakombinaat decided in favor of the buyout of minority shares in mid-July .,positive,train
EBIT excluding non-recurring items was estimated to increase from 2009 .,positive,train
Net sales have been eaten by the weak US dollar .,negative,train
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,train
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,negative,train
"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",positive,train
"U.S. consumer inflation tame, labor market still tightening",positive,train
Anglo American says to reschedule work at mines to contain virus,negative,train
"In the reporting period , the company 's operating profit grew by 43.2 % to EUR 6 million .",positive,train
Elektrobit ( EB ) has renewed its IT infrastructure contract with ICT services provider Fujitsu Services for EB 's Patja service .,positive,train
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,negative,train
Kalmar has been awarded a new 5-year contract to supply its Rough Terrain Container Handler RTCH .,positive,train
"Mika Stahlberg , VP F-Secure Labs , said , `` We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year .",positive,train
"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions .",negative,train
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,train
EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .,negative,train
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive,train
Explainer: The jet subsidy row that threatens transatlantic trade war,negative,train
Russia's Yandex.Taxi targets continued profitability even as rides plummet,positive,train
"U.S.-UK trade deal needs labor, climate protections, enforcement: U.S. lawmaker",negative,train
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,negative,train
Exports grew 16.5 percent to 19.1 million liters .,positive,train
The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,positive,train
"Mobile phone sales rose 25 % to 5.87 billion euros , while enterprise solution sales dropped 39 % to 186 million euros .",positive,train
SKF 6 April 2010 - Alandsbanken has given a `` buy '' recommendation on Swedish industrial company SKF AB ( STO : SKF B ) with a share price target of SEK150 .,positive,train
"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",negative,train
"We have also cut our price projections for paper and packaging , '' an analyst with Goldman Sachs said on a note on Monday .",negative,train
Those will be partially offset by a 186 mln eur gain on the sale of its Celbi pulp plant in Portugal .,positive,train
"26 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj ( HEL : LAT1V ) , or L&T , said today its net profit declined to EUR20 .9 m for the first nine months of 2010 from EUR27 .6 m for the same period a year earlier .",negative,train
N.Y. Fed model slashes U.S. third-quarter GDP estimate below 2%,negative,train
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,positive,train
"However , the suspect stole his burgundy Nissan Altima .",negative,train
"For Q2 2010 , consolidated earnings before tax totaled EUR4 .5 m , compared to EUR3 .9 m , and net profit was EUR3 .2 m , compared to EUR2 .9 m in the previous year .",positive,train
"SRV will raise its holding in the company so that by the summer of 2008 , it will have a majority .",positive,train
Finnish investment group Norvestia Oyj said its net profit fell to 23.5 mln euro $ 30.6 mln in 2006 from 33.5 mln euro $ 43.6 mln in 2005 .,negative,train
Airvana 's UMTS Home Base Station femto cell uses software-based functionality and off-the-shelf silicon to accelerate feature development and reduce product cost .,positive,train
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,positive,train
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,train
"ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .",positive,train
"Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .",positive,train
Apple to delay reopening of retail stores in China,negative,train
"The OMX Nordic 40 ( OMXN40 ) index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed up 1.29 % at 1,084.47 points on Friday .",positive,train
"According to A-Rehu 's Managing Director , Jouko Lahtinen , the project will stabilise costs and improve supply security .",positive,train
"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .",positive,train
Marimekko Group 's full-year net sales are estimated to increase by about 10 % .,positive,train
Sales in Finland rose by 3.9 % and international growth was 0.7 % .,positive,train
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,train
"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",positive,train
F-Secure also point out the logical weakness in the sequenced numbers of a card approach that has apparently already been utilised .,negative,train
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",negative,train
The announced restructuring will significantly decrease the Company 's indebtedness .,positive,train
Singapore in May 2011 1 July 2010 - Finnish air carrier Finnair Oyj ( HEL : FIA1S ) said today it will open a daily route to Singapore on 30 May 2011 as part of its growth strategy in Asia .,positive,train
Brazilian mobile player Telemig Celular yesterday announced that it has selected Finnish software developer Tecnomen Oyj to expand its prepaid billing system .,positive,train
"Demand seems to have hit bottom now , and some signs of improvement can be seen .",positive,train
"`` After the share purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",positive,train
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,negative,train
The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .,positive,train
"By combining its existing solutions into a single platform , Comptel said that it has reduced the cost of deployment .",positive,train
"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",positive,train
"Exclusive: PSA, Dongfeng to drop two China auto plants, halve workforce - document",negative,train
"Oil refineries, offshore drillers face hurricane challenges amid pandemic",negative,train
"Finnish industrial investor Panostaja Oyj OMX Helsinki : PNAAS OMX Helsinki : PNABS said on Friday 11 July that it has signed a deal to acquire the entire share capital of Kospa Oy , the manufacturer of waste disposal equipment .",positive,train
Cision says the sale will return its U.K. operation to profitability .,positive,train
We are now in a position to pursue novel clinical candidates going forward . '',positive,train
"VDW combined with LXE devices enhances productivity , enabling workers to use a single device to perform voice , scanning and keyboard functions .",positive,train
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,train
"The payment of 2.779 million litas in interest on a long-term loan provided by Ragutis ' majority shareholder , Estonia 's A. Le Coq , also added to the losses .",negative,train
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",negative,train
"Rinkuskiai raised the sales by 18.1 percent , to 1.37 million liters , while the sales of Kauno Alus grew by 14.3 percent , to 960,000 liters .",positive,train
"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",negative,train
"`` Neste Oil is working with over 20 research communities in Europe , America , Africa , Asia , and Australia to develop and introduce new raw materials .",positive,train
"Finnish financial solutions developer Basware Corporation ( OMX Helsinki BAS1V ) said on Tuesday ( 23 September ) that it will deliver a complete Invoice Automation solution to a large US engineering , construction and technical services organization .",positive,train
"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",negative,train
"Both operating profit and net sales for the 12-month period increased , respectively from EUR21 .5 m and EUR196 .1 m , as compared to 2005 .",positive,train
This combined with foreign investments creates interesting opportunities for Solteq .,positive,train
The main strength of the cooperation project lies in merging the know-how of two large companies .,positive,train
This is a much better process than using virgin paper as it requires less transportation of wood pulp from places like Finland and Canada .,positive,train
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .,negative,train
15 December 2010 - Finnish-German telecoms equipment maker Nokia Siemens Networks said today it won a contract to upgrade the radio network of home-based telecommunications company Elisa Oyj HEL : ELI1V .,positive,train
"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive,train
The effect of the savings will be noticeable as of the beginning of 2010 .,positive,train
Ramirent s Danish subsidiary Ramirent A-S has today signed an agreement to acquire the business assets of the machinery rental company Jydsk Materiel Udlejning located in West Jutland .,positive,train
Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 .,negative,train
"According to Schmardin , Nordea will most likely try to win customers over from other pension fund providers .",positive,train
